student_id,week,week_clicks,cum_clicks,assessment_score,avg_assessment_so_far
105622,10,0,28,,44.366790927100865
105622,11,0,28,,44.366790927100865
105622,12,1,29,41.26511084990871,43.33289756803682
105623,1,22,22,,
105623,2,19,41,,
105623,3,19,60,,
105623,4,16,76,95.45298756519614,95.45298756519614
105623,5,17,93,,95.45298756519614
105623,6,13,106,,95.45298756519614
105623,7,16,122,,95.45298756519614
105623,8,21,143,90.39222413349157,92.92260584934385
105623,9,21,164,,92.92260584934385
105623,10,22,186,,92.92260584934385
105623,11,20,206,,92.92260584934385
105623,12,13,219,91.23827471105372,92.36116213658049
105624,1,27,27,,
105624,2,20,47,,
105624,3,21,68,,
105624,4,27,95,63.707614741218244,63.707614741218244
105624,5,11,106,,63.707614741218244
105624,6,13,119,,63.707614741218244
105624,7,25,144,,63.707614741218244
105624,8,15,159,85.92528650066467,74.81645062094145
105624,9,26,185,,74.81645062094145
105624,10,23,208,,74.81645062094145
105624,11,24,232,,74.81645062094145
105624,12,23,255,66.9648525025727,72.19925124815187
105625,1,19,19,,
105625,2,16,35,,
105625,3,15,50,,
105625,4,14,64,60.397663775858724,60.397663775858724
105625,5,11,75,,60.397663775858724
105625,6,9,84,,60.397663775858724
105625,7,14,98,,60.397663775858724
105625,8,15,113,72.8959688156321,66.64681629574541
105625,9,24,137,,66.64681629574541
105625,10,11,148,,66.64681629574541
105625,11,16,164,,66.64681629574541
105625,12,15,179,66.03905546543831,66.4442293523097
105626,1,28,28,,
105626,2,23,51,,
105626,3,21,72,,
105626,4,19,91,100.0,100.0
105626,5,18,109,,100.0
105626,6,22,131,,100.0
105626,7,17,148,,100.0
105626,8,30,178,94.93753082280946,97.46876541140473
105626,9,20,198,,97.46876541140473
105626,10,19,217,,97.46876541140473
105626,11,29,246,,97.46876541140473
105626,12,19,265,81.52573802466226,92.15442294915725
105627,1,17,17,,
105627,2,21,38,,
105627,3,33,71,,
105627,4,26,97,98.98790589657656,98.98790589657656
105627,5,23,120,,98.98790589657656
105627,6,28,148,,98.98790589657656
105627,7,35,183,,98.98790589657656
105627,8,29,212,99.17168431126814,99.07979510392235
105627,9,28,240,,99.07979510392235
105627,10,21,261,,99.07979510392235
105627,11,26,287,,99.07979510392235
105627,12,35,322,84.95956207501591,94.37305076095355
105628,1,23,23,,
105628,2,17,40,,
105628,3,19,59,,
105628,4,20,79,72.54561247344766,72.54561247344766
105628,5,17,96,,72.54561247344766
105628,6,12,108,,72.54561247344766
105628,7,11,119,,72.54561247344766
105628,8,12,131,79.88176535166261,76.21368891255514
105628,9,15,146,,76.21368891255514
105628,10,15,161,,76.21368891255514
105628,11,23,184,,76.21368891255514
105628,12,23,207,92.62199964654505,81.6831258238851
105629,1,4,4,,
105629,2,3,7,,
105629,3,4,11,,
105629,4,3,14,21.727907260003516,21.727907260003516
105629,5,2,16,,21.727907260003516
105629,6,2,18,,21.727907260003516
105629,7,4,22,,21.727907260003516
105629,8,2,24,34.315919739377414,28.021913499690463
105629,9,2,26,,28.021913499690463
105629,10,0,26,,28.021913499690463
105629,11,2,28,,28.021913499690463
105629,12,0,28,50.9141077326002,35.65264491066038
105630,1,16,16,,
105630,2,14,30,,
105630,3,13,43,,
105630,4,17,60,76.66706738711183,76.66706738711183
105630,5,11,71,,76.66706738711183
105630,6,12,83,,76.66706738711183
105630,7,13,96,,76.66706738711183
105630,8,11,107,45.575126567284215,61.12109697719802
105630,9,11,118,,61.12109697719802
105630,10,17,135,,61.12109697719802
105630,11,18,153,,61.12109697719802
105630,12,15,168,68.16693672174141,63.46971022537915
105631,1,5,5,,
105631,2,5,10,,
105631,3,11,21,,
105631,4,6,27,58.199916229874525,58.199916229874525
105631,5,11,38,,58.199916229874525
105631,6,17,55,,58.199916229874525
105631,7,12,67,,58.199916229874525
105631,8,8,75,62.22522282586679,60.212569527870656
105631,9,10,85,,60.212569527870656
105631,10,11,96,,60.212569527870656
105631,11,14,110,,60.212569527870656
105631,12,8,118,74.61886039392762,65.01466648322298
105632,1,28,28,,
105632,2,25,53,,
105632,3,24,77,,
105632,4,26,103,74.46252941480884,74.46252941480884
105632,5,11,114,,74.46252941480884
105632,6,11,125,,74.46252941480884
105632,7,19,144,,74.46252941480884
105632,8,24,168,53.53819569577346,64.00036255529115
105632,9,22,190,,64.00036255529115
105632,10,15,205,,64.00036255529115
105632,11,12,217,,64.00036255529115
105632,12,16,233,81.89342149336468,69.96471553464899
105633,1,16,16,,
105633,2,16,32,,
105633,3,22,54,,
105633,4,27,81,84.46854976546285,84.46854976546285
105633,5,3,84,,84.46854976546285
105633,6,13,97,,84.46854976546285
105633,7,22,119,,84.46854976546285
105633,8,25,144,52.02094323445638,68.24474649995962
105633,9,17,161,,68.24474649995962
105633,10,13,174,,68.24474649995962
105633,11,13,187,,68.24474649995962
105633,12,12,199,64.63114666969466,67.04021322320463
105634,1,15,15,,
105634,2,8,23,,
105634,3,11,34,,
105634,4,13,47,67.03914216702191,67.03914216702191
105634,5,9,56,,67.03914216702191
105634,6,14,70,,67.03914216702191
105634,7,15,85,,67.03914216702191
105634,8,12,97,75.79442775578462,71.41678496140327
105634,9,13,110,,71.41678496140327
105634,10,9,119,,71.41678496140327
105634,11,10,129,,71.41678496140327
105634,12,11,140,79.30651405119934,74.04669465800195
105635,1,15,15,,
105635,2,24,39,,
105635,3,23,62,,
105635,4,29,91,74.30475602675796,74.30475602675796
105635,5,16,107,,74.30475602675796
105635,6,15,122,,74.30475602675796
105635,7,17,139,,74.30475602675796
105635,8,29,168,100.0,87.15237801337898
105635,9,24,192,,87.15237801337898
105635,10,21,213,,87.15237801337898
105635,11,19,232,,87.15237801337898
105635,12,20,252,81.64706809293601,85.31727470656466
105636,1,2,2,,
105636,2,5,7,,
105636,3,4,11,,
105636,4,6,17,21.62624777657784,21.62624777657784
105636,5,3,20,,21.62624777657784
105636,6,1,21,,21.62624777657784
105636,7,1,22,,21.62624777657784
105636,8,1,23,47.43688938448029,34.53156858052907
105636,9,1,24,,34.53156858052907
105636,10,1,25,,34.53156858052907
105636,11,0,25,,34.53156858052907
105636,12,0,25,25.70557335907268,31.589570173376938
105637,1,11,11,,
105637,2,20,31,,
105637,3,28,59,,
105637,4,21,80,58.043292400071714,58.043292400071714
105637,5,16,96,,58.043292400071714
105637,6,20,116,,58.043292400071714
105637,7,18,134,,58.043292400071714
105637,8,15,149,47.947430092629595,52.995361246350654
105637,9,11,160,,52.995361246350654
105637,10,19,179,,52.995361246350654
105637,11,20,199,,52.995361246350654
105637,12,20,219,70.0325815415389,58.67443467808007
105638,1,29,29,,
105638,2,25,54,,
105638,3,21,75,,
105638,4,25,100,100.0,100.0
105638,5,32,132,,100.0
105638,6,23,155,,100.0
105638,7,25,180,,100.0
105638,8,16,196,92.11161765490799,96.055808827454
105638,9,19,215,,96.055808827454
105638,10,27,242,,96.055808827454
105638,11,32,274,,96.055808827454
105638,12,24,298,85.47270451871782,92.52810739120861
105639,1,4,4,,
105639,2,11,15,,
105639,3,10,25,,
105639,4,4,29,44.13055387342107,44.13055387342107
105639,5,10,39,,44.13055387342107
105639,6,9,48,,44.13055387342107
105639,7,3,51,,44.13055387342107
105639,8,0,51,36.25556593941636,40.19305990641871
105639,9,2,53,,40.19305990641871
105639,10,1,54,,40.19305990641871
105639,11,1,55,,40.19305990641871
105639,12,3,58,67.70272487388198,49.36294822890647
105640,1,12,12,,
105640,2,8,20,,
105640,3,13,33,,
105640,4,10,43,75.23810918571296,75.23810918571296
105640,5,16,59,,75.23810918571296
105640,6,7,66,,75.23810918571296
105640,7,12,78,,75.23810918571296
105640,8,11,89,67.48781600617204,71.36296259594249
105640,9,5,94,,71.36296259594249
105640,10,9,103,,71.36296259594249
105640,11,12,115,,71.36296259594249
105640,12,12,127,81.06771480655925,74.5978799994814
105641,1,18,18,,
105641,2,20,38,,
105641,3,17,55,,
105641,4,16,71,52.363876821168276,52.363876821168276
105641,5,18,89,,52.363876821168276
105641,6,23,112,,52.363876821168276
105641,7,12,124,,52.363876821168276
105641,8,13,137,42.06031702258585,47.21209692187706
105641,9,17,154,,47.21209692187706
105641,10,14,168,,47.21209692187706
105641,11,16,184,,47.21209692187706
105641,12,18,202,60.710567483439064,51.711587109064396
105642,1,17,17,,
105642,2,27,44,,
105642,3,24,68,,
105642,4,26,94,75.25210404863398,75.25210404863398
105642,5,24,118,,75.25210404863398
105642,6,20,138,,75.25210404863398
105642,7,17,155,,75.25210404863398
105642,8,21,176,100.0,87.62605202431699
105642,9,28,204,,87.62605202431699
105642,10,24,228,,87.62605202431699
105642,11,28,256,,87.62605202431699
105642,12,20,276,80.0777284927876,85.10994418047386
105643,1,10,10,,
105643,2,9,19,,
105643,3,15,34,,
105643,4,8,42,100.0,100.0
105643,5,13,55,,100.0
105643,6,16,71,,100.0
105643,7,10,81,,100.0
105643,8,15,96,100.0,100.0
105643,9,17,113,,100.0
105643,10,10,123,,100.0
105643,11,11,134,,100.0
105643,12,12,146,92.66304628676203,97.55434876225401
105644,1,13,13,,
105644,2,13,26,,
105644,3,18,44,,
105644,4,12,56,56.99254223415614,56.99254223415614
105644,5,15,71,,56.99254223415614
105644,6,14,85,,56.99254223415614
105644,7,12,97,,56.99254223415614
105644,8,12,109,83.94660772911864,70.4695749816374
105644,9,11,120,,70.4695749816374
105644,10,14,134,,70.4695749816374
105644,11,8,142,,70.4695749816374
105644,12,22,164,73.7031262263135,71.54742539652943
105645,1,2,2,,
105645,2,7,9,,
105645,3,4,13,,
105645,4,10,23,69.81687754982698,69.81687754982698
105645,5,3,26,,69.81687754982698
105645,6,3,29,,69.81687754982698
105645,7,8,37,,69.81687754982698
105645,8,7,44,66.67998774324505,68.24843264653602
105645,9,2,46,,68.24843264653602
105645,10,9,55,,68.24843264653602
105645,11,11,66,,68.24843264653602
105645,12,8,74,47.03915789579304,61.17867439628836
105646,1,17,17,,
105646,2,15,32,,
105646,3,23,55,,
105646,4,21,76,81.30316383949717,81.30316383949717
105646,5,14,90,,81.30316383949717
105646,6,23,113,,81.30316383949717
105646,7,15,128,,81.30316383949717
105646,8,10,138,74.35831514283362,77.83073949116539
105646,9,23,161,,77.83073949116539
105646,10,8,169,,77.83073949116539
105646,11,22,191,,77.83073949116539
105646,12,15,206,84.98478200178975,80.21542032804018
105647,1,18,18,,
105647,2,20,38,,
105647,3,17,55,,
105647,4,27,82,99.96427743852297,99.96427743852297
105647,5,27,109,,99.96427743852297
105647,6,14,123,,99.96427743852297
105647,7,17,140,,99.96427743852297
105647,8,30,170,100.0,99.98213871926148
105647,9,27,197,,99.98213871926148
105647,10,20,217,,99.98213871926148
105647,11,24,241,,99.98213871926148
105647,12,21,262,90.38135357502594,96.78187700451629
105648,1,9,9,,
105648,2,6,15,,
105648,3,8,23,,
105648,4,10,33,60.14177627327514,60.14177627327514
105648,5,8,41,,60.14177627327514
105648,6,6,47,,60.14177627327514
105648,7,6,53,,60.14177627327514
105648,8,2,55,35.92097179385074,48.03137403356294
105648,9,3,58,,48.03137403356294
105648,10,0,58,,48.03137403356294
105648,11,3,61,,48.03137403356294
105648,12,1,62,47.288952187537205,47.7839000848877
105649,1,17,17,,
105649,2,17,34,,
105649,3,16,50,,
105649,4,10,60,61.948075446837116,61.948075446837116
105649,5,17,77,,61.948075446837116
105649,6,13,90,,61.948075446837116
105649,7,20,110,,61.948075446837116
105649,8,22,132,38.9165061728349,50.432290809836005
105649,9,15,147,,50.432290809836005
105649,10,12,159,,50.432290809836005
105649,11,14,173,,50.432290809836005
105649,12,15,188,51.855692221326436,50.906757946999484
105650,1,16,16,,
105650,2,15,31,,
105650,3,10,41,,
105650,4,16,57,51.167303113105255,51.167303113105255
105650,5,12,69,,51.167303113105255
105650,6,27,96,,51.167303113105255
105650,7,14,110,,51.167303113105255
105650,8,13,123,56.607094857467146,53.887198985286204
105650,9,20,143,,53.887198985286204
105650,10,15,158,,53.887198985286204
105650,11,14,172,,53.887198985286204
105650,12,19,191,74.45605573382373,60.743484568132054
105651,1,27,27,,
105651,2,19,46,,
105651,3,14,60,,
105651,4,25,85,61.68540582202121,61.68540582202121
105651,5,24,109,,61.68540582202121
105651,6,20,129,,61.68540582202121
105651,7,17,146,,61.68540582202121
105651,8,23,169,89.71676405637906,75.70108493920014
105651,9,20,189,,75.70108493920014
105651,10,29,218,,75.70108493920014
105651,11,27,245,,75.70108493920014
105651,12,17,262,80.90897925385119,77.43704971075049
105652,1,4,4,,
105652,2,14,18,,
105652,3,17,35,,
105652,4,20,55,72.40250299422011,72.40250299422011
105652,5,11,66,,72.40250299422011
105652,6,11,77,,72.40250299422011
105652,7,16,93,,72.40250299422011
105652,8,20,113,97.84068758292369,85.12159528857191
105652,9,11,124,,85.12159528857191
105652,10,14,138,,85.12159528857191
105652,11,10,148,,85.12159528857191
105652,12,15,163,96.98500279675248,89.07606445796544
105653,1,14,14,,
105653,2,12,26,,
105653,3,14,40,,
105653,4,13,53,84.15828844196322,84.15828844196322
105653,5,16,69,,84.15828844196322
105653,6,15,84,,84.15828844196322
105653,7,19,103,,84.15828844196322
105653,8,19,122,81.20049799619177,82.6793932190775
105653,9,8,130,,82.6793932190775
105653,10,22,152,,82.6793932190775
105653,11,9,161,,82.6793932190775
105653,12,23,184,63.34312313947687,76.23396985921062
105654,1,1,1,,
105654,2,0,1,,
105654,3,2,3,,
105654,4,3,6,37.81619024356429,37.81619024356429
105654,5,2,8,,37.81619024356429
105654,6,1,9,,37.81619024356429
105654,7,1,10,,37.81619024356429
105654,8,3,13,40.22757715896165,39.02188370126297
105654,9,0,13,,39.02188370126297
105654,10,0,13,,39.02188370126297
105654,11,1,14,,39.02188370126297
105654,12,0,14,43.88065145350417,40.64147295201004
105655,1,9,9,,
105655,2,13,22,,
105655,3,17,39,,
105655,4,20,59,66.9175985662665,66.9175985662665
105655,5,17,76,,66.9175985662665
105655,6,11,87,,66.9175985662665
105655,7,15,102,,66.9175985662665
105655,8,15,117,79.64429014249237,73.28094435437944
105655,9,23,140,,73.28094435437944
105655,10,17,157,,73.28094435437944
105655,11,15,172,,73.28094435437944
105655,12,14,186,65.5567382799021,70.70620899622033
105656,1,9,9,,
105656,2,6,15,,
105656,3,8,23,,
105656,4,14,37,58.695973231274436,58.695973231274436
105656,5,7,44,,58.695973231274436
105656,6,8,52,,58.695973231274436
105656,7,12,64,,58.695973231274436
105656,8,8,72,61.234259970995936,59.965116601135186
105656,9,7,79,,59.965116601135186
105656,10,5,84,,59.965116601135186
105656,11,6,90,,59.965116601135186
105656,12,7,97,66.31282775342629,62.08102031856555
105657,1,5,5,,
105657,2,5,10,,
105657,3,5,15,,
105657,4,4,19,34.65412101836551,34.65412101836551
105657,5,1,20,,34.65412101836551
105657,6,7,27,,34.65412101836551
105657,7,5,32,,34.65412101836551
105657,8,5,37,24.67371620831786,29.663918613341686
105657,9,2,39,,29.663918613341686
105657,10,1,40,,29.663918613341686
105657,11,1,41,,29.663918613341686
105657,12,0,41,44.11430374749277,34.48071365805871
105658,1,6,6,,
105658,2,5,11,,
105658,3,8,19,,
105658,4,6,25,65.95942578933588,65.95942578933588
105658,5,9,34,,65.95942578933588
105658,6,11,45,,65.95942578933588
105658,7,6,51,,65.95942578933588
105658,8,4,55,82.4112535435184,74.18533966642714
105658,9,8,63,,74.18533966642714
105658,10,7,70,,74.18533966642714
105658,11,9,79,,74.18533966642714
105658,12,3,82,50.89681789904263,66.42249907729898
105659,1,6,6,,
105659,2,7,13,,
105659,3,4,17,,
105659,4,8,25,41.85340558566521,41.85340558566521
105659,5,5,30,,41.85340558566521
105659,6,4,34,,41.85340558566521
105659,7,6,40,,41.85340558566521
105659,8,17,57,62.24666684627932,52.05003621597226
105659,9,3,60,,52.05003621597226
105659,10,3,63,,52.05003621597226
105659,11,0,63,,52.05003621597226
105659,12,1,64,42.829626707077324,48.976566379673955
105660,1,14,14,,
105660,2,22,36,,
105660,3,16,52,,
105660,4,23,75,68.11819715615334,68.11819715615334
105660,5,20,95,,68.11819715615334
105660,6,11,106,,68.11819715615334
105660,7,22,128,,68.11819715615334
105660,8,22,150,62.09847518336461,65.10833616975899
105660,9,19,169,,65.10833616975899
105660,10,10,179,,65.10833616975899
105660,11,15,194,,65.10833616975899
105660,12,18,212,74.1267906363087,68.1144876586089
105661,1,15,15,,
105661,2,18,33,,
105661,3,15,48,,
105661,4,21,69,83.07003714317558,83.07003714317558
105661,5,13,82,,83.07003714317558
105661,6,14,96,,83.07003714317558
105661,7,15,111,,83.07003714317558
105661,8,16,127,72.7552816432132,77.91265939319439
105661,9,17,144,,77.91265939319439
105661,10,13,157,,77.91265939319439
105661,11,18,175,,77.91265939319439
105661,12,17,192,72.7401173693613,76.18847871858337
105662,1,14,14,,
105662,2,13,27,,
105662,3,12,39,,
105662,4,9,48,59.00308804080173,59.00308804080173
105662,5,9,57,,59.00308804080173
105662,6,12,69,,59.00308804080173
105662,7,12,81,,59.00308804080173
105662,8,7,88,64.7351138691426,61.86910095497216
105662,9,11,99,,61.86910095497216
105662,10,17,116,,61.86910095497216
105662,11,8,124,,61.86910095497216
105662,12,15,139,62.335266478391084,62.02448946277847
105663,1,27,27,,
105663,2,28,55,,
105663,3,29,84,,
105663,4,27,111,98.82010747879072,98.82010747879072
105663,5,30,141,,98.82010747879072
105663,6,30,171,,98.82010747879072
105663,7,24,195,,98.82010747879072
105663,8,20,215,65.19011040806791,82.00510894342932
105663,9,30,245,,82.00510894342932
105663,10,29,274,,82.00510894342932
105663,11,17,291,,82.00510894342932
105663,12,25,316,59.320905780415586,74.44370788909141
105664,1,11,11,,
105664,2,14,25,,
105664,3,11,36,,
105664,4,16,52,80.69723824011221,80.69723824011221
105664,5,12,64,,80.69723824011221
105664,6,17,81,,80.69723824011221
105664,7,7,88,,80.69723824011221
105664,8,13,101,100.0,90.3486191200561
105664,9,15,116,,90.3486191200561
105664,10,12,128,,90.3486191200561
105664,11,15,143,,90.3486191200561
105664,12,18,161,74.80200010810957,85.16641278274058
105665,1,7,7,,
105665,2,7,14,,
105665,3,11,25,,
105665,4,11,36,57.22864988390151,57.22864988390151
105665,5,10,46,,57.22864988390151
105665,6,4,50,,57.22864988390151
105665,7,11,61,,57.22864988390151
105665,8,13,74,66.72303834979834,61.97584411684993
105665,9,7,81,,61.97584411684993
105665,10,13,94,,61.97584411684993
105665,11,6,100,,61.97584411684993
105665,12,15,115,99.62984294817768,74.52717706062585
105666,1,24,24,,
105666,2,28,52,,
105666,3,30,82,,
105666,4,37,119,88.65093774278716,88.65093774278716
105666,5,33,152,,88.65093774278716
105666,6,33,185,,88.65093774278716
105666,7,17,202,,88.65093774278716
105666,8,38,240,100.0,94.32546887139358
105666,9,25,265,,94.32546887139358
105666,10,32,297,,94.32546887139358
105666,11,28,325,,94.32546887139358
105666,12,24,349,100.0,96.21697924759572
105667,1,9,9,,
105667,2,11,20,,
105667,3,15,35,,
105667,4,5,40,83.91058008616073,83.91058008616073
105667,5,15,55,,83.91058008616073
105667,6,10,65,,83.91058008616073
105667,7,16,81,,83.91058008616073
105667,8,13,94,81.71298276249686,82.8117814243288
105667,9,11,105,,82.8117814243288
105667,10,16,121,,82.8117814243288
105667,11,15,136,,82.8117814243288
105667,12,8,144,68.28960490238347,77.97105591701369
105668,1,19,19,,
105668,2,15,34,,
105668,3,14,48,,
105668,4,22,70,86.93147216174088,86.93147216174088
105668,5,16,86,,86.93147216174088
105668,6,9,95,,86.93147216174088
105668,7,12,107,,86.93147216174088
105668,8,10,117,73.7703569525419,80.3509145571414
105668,9,16,133,,80.3509145571414
105668,10,10,143,,80.3509145571414
105668,11,9,152,,80.3509145571414
105668,12,9,161,86.7161902351763,82.47267311648636
105669,1,7,7,,
105669,2,10,17,,
105669,3,8,25,,
105669,4,1,26,48.79964697740618,48.79964697740618
105669,5,7,33,,48.79964697740618
105669,6,9,42,,48.79964697740618
105669,7,1,43,,48.79964697740618
105669,8,4,47,57.25844149294588,53.02904423517603
105669,9,1,48,,53.02904423517603
105669,10,3,51,,53.02904423517603
105669,11,1,52,,53.02904423517603
105669,12,0,52,62.28546877231143,56.11451908088784
105670,1,8,8,,
105670,2,9,17,,
105670,3,7,24,,
105670,4,17,41,90.16023264876324,90.16023264876324
105670,5,18,59,,90.16023264876324
105670,6,9,68,,90.16023264876324
105670,7,7,75,,90.16023264876324
105670,8,7,82,100.0,95.08011632438162
105670,9,4,86,,95.08011632438162
105670,10,12,98,,95.08011632438162
105670,11,4,102,,95.08011632438162
105670,12,11,113,100.0,96.72007754958774
105671,1,14,14,,
105671,2,13,27,,
105671,3,10,37,,
105671,4,15,52,37.83237334201852,37.83237334201852
105671,5,15,67,,37.83237334201852
105671,6,6,73,,37.83237334201852
105671,7,12,85,,37.83237334201852
105671,8,7,92,58.07968976360679,47.956031552812654
105671,9,4,96,,47.956031552812654
105671,10,8,104,,47.956031552812654
105671,11,0,104,,47.956031552812654
105671,12,4,108,51.30326881645769,49.071777307361
105672,1,15,15,,
105672,2,23,38,,
105672,3,20,58,,
105672,4,23,81,68.96037276567658,68.96037276567658
105672,5,16,97,,68.96037276567658
105672,6,13,110,,68.96037276567658
105672,7,25,135,,68.96037276567658
105672,8,18,153,74.87576325236105,71.91806800901881
105672,9,19,172,,71.91806800901881
105672,10,15,187,,71.91806800901881
105672,11,18,205,,71.91806800901881
105672,12,21,226,78.46270824971747,74.09961475591837
105673,1,8,8,,
105673,2,10,18,,
105673,3,17,35,,
105673,4,15,50,73.2419235393899,73.2419235393899
105673,5,24,74,,73.2419235393899
105673,6,8,82,,73.2419235393899
105673,7,10,92,,73.2419235393899
105673,8,15,107,100.0,86.62096176969496
105673,9,20,127,,86.62096176969496
105673,10,6,133,,86.62096176969496
105673,11,16,149,,86.62096176969496
105673,12,17,166,51.52550659076599,74.92247671005197
105674,1,10,10,,
105674,2,21,31,,
105674,3,13,44,,
105674,4,13,57,41.56997602397157,41.56997602397157
105674,5,13,70,,41.56997602397157
105674,6,9,79,,41.56997602397157
105674,7,12,91,,41.56997602397157
105674,8,9,100,60.71937054082081,51.14467328239619
105674,9,3,103,,51.14467328239619
105674,10,3,106,,51.14467328239619
105674,11,0,106,,51.14467328239619
105674,12,2,108,42.54158144856858,48.27697600445365
105675,1,4,4,,
105675,2,4,8,,
105675,3,1,9,,
105675,4,3,12,72.12200561925602,72.12200561925602
105675,5,5,17,,72.12200561925602
105675,6,2,19,,72.12200561925602
105675,7,3,22,,72.12200561925602
105675,8,1,23,72.28813558848691,72.20507060387146
105675,9,3,26,,72.20507060387146
105675,10,3,29,,72.20507060387146
105675,11,1,30,,72.20507060387146
105675,12,4,34,72.6564247419274,72.35552198322344
105676,1,17,17,,
105676,2,23,40,,
105676,3,29,69,,
105676,4,20,89,94.7264691564614,94.7264691564614
105676,5,28,117,,94.7264691564614
105676,6,20,137,,94.7264691564614
105676,7,25,162,,94.7264691564614
105676,8,28,190,79.5314888788217,87.12897901764156
105676,9,19,209,,87.12897901764156
105676,10,21,230,,87.12897901764156
105676,11,20,250,,87.12897901764156
105676,12,20,270,96.01384403570158,90.09060069032823
105677,1,26,26,,
105677,2,22,48,,
105677,3,25,73,,
105677,4,23,96,74.21728012274127,74.21728012274127
105677,5,23,119,,74.21728012274127
105677,6,14,133,,74.21728012274127
105677,7,23,156,,74.21728012274127
105677,8,26,182,86.79428647040817,80.50578329657472
105677,9,22,204,,80.50578329657472
105677,10,12,216,,80.50578329657472
105677,11,26,242,,80.50578329657472
105677,12,8,250,93.57481841175733,84.86212833496893
105678,1,19,19,,
105678,2,19,38,,
105678,3,24,62,,
105678,4,15,77,68.86475125260843,68.86475125260843
105678,5,16,93,,68.86475125260843
105678,6,21,114,,68.86475125260843
105678,7,11,125,,68.86475125260843
105678,8,21,146,49.08754782846149,58.97614954053496
105678,9,14,160,,58.97614954053496
105678,10,22,182,,58.97614954053496
105678,11,12,194,,58.97614954053496
105678,12,17,211,73.56777428932166,63.84002445679719
105679,1,3,3,,
105679,2,5,8,,
105679,3,4,12,,
105679,4,8,20,25.782218944338474,25.782218944338474
105679,5,6,26,,25.782218944338474
105679,6,7,33,,25.782218944338474
105679,7,2,35,,25.782218944338474
105679,8,4,39,17.830447166639168,21.80633305548882
105679,9,3,42,,21.80633305548882
105679,10,0,42,,21.80633305548882
105679,11,2,44,,21.80633305548882
105679,12,0,44,47.18020754707971,30.264291219352447
105680,1,15,15,,
105680,2,17,32,,
105680,3,14,46,,
105680,4,17,63,92.50771798863583,92.50771798863583
105680,5,13,76,,92.50771798863583
105680,6,10,86,,92.50771798863583
105680,7,16,102,,92.50771798863583
105680,8,13,115,79.34634545203306,85.92703172033444
105680,9,20,135,,85.92703172033444
105680,10,20,155,,85.92703172033444
105680,11,17,172,,85.92703172033444
105680,12,17,189,73.35917649243322,81.73774664436736
105681,1,19,19,,
105681,2,21,40,,
105681,3,21,61,,
105681,4,26,87,100.0,100.0
105681,5,18,105,,100.0
105681,6,25,130,,100.0
105681,7,25,155,,100.0
105681,8,22,177,100.0,100.0
105681,9,22,199,,100.0
105681,10,23,222,,100.0
105681,11,21,243,,100.0
105681,12,26,269,86.00303006942123,95.33434335647375
105682,1,11,11,,
105682,2,11,22,,
105682,3,7,29,,
105682,4,13,42,56.520977694582356,56.520977694582356
105682,5,5,47,,56.520977694582356
105682,6,12,59,,56.520977694582356
105682,7,6,65,,56.520977694582356
105682,8,7,72,41.47719200130714,48.999084847944744
105682,9,5,77,,48.999084847944744
105682,10,5,82,,48.999084847944744
105682,11,0,82,,48.999084847944744
105682,12,2,84,54.7452579889881,50.914475894959196
105683,1,25,25,,
105683,2,18,43,,
105683,3,17,60,,
105683,4,12,72,73.99403312665314,73.99403312665314
105683,5,13,85,,73.99403312665314
105683,6,22,107,,73.99403312665314
105683,7,16,123,,73.99403312665314
105683,8,15,138,73.84091096393392,73.91747204529352
105683,9,10,148,,73.91747204529352
105683,10,7,155,,73.91747204529352
105683,11,17,172,,73.91747204529352
105683,12,16,188,57.779480089046224,68.53814139321109
105684,1,26,26,,
105684,2,25,51,,
105684,3,34,85,,
105684,4,24,109,83.13959655505728,83.13959655505728
105684,5,30,139,,83.13959655505728
105684,6,20,159,,83.13959655505728
105684,7,25,184,,83.13959655505728
105684,8,17,201,70.38838216183792,76.7639893584476
105684,9,23,224,,76.7639893584476
105684,10,25,249,,76.7639893584476
105684,11,28,277,,76.7639893584476
105684,12,31,308,74.19814967730456,75.90870946473325
105685,1,8,8,,
105685,2,8,16,,
105685,3,9,25,,
105685,4,12,37,79.70814434539481,79.70814434539481
105685,5,10,47,,79.70814434539481
105685,6,5,52,,79.70814434539481
105685,7,8,60,,79.70814434539481
105685,8,5,65,74.52453543969936,77.11633989254709
105685,9,16,81,,77.11633989254709
105685,10,12,93,,77.11633989254709
105685,11,10,103,,77.11633989254709
105685,12,4,107,66.7777148027133,73.67013152926916
105686,1,20,20,,
105686,2,22,42,,
105686,3,21,63,,
105686,4,23,86,57.891948348850896,57.891948348850896
105686,5,15,101,,57.891948348850896
105686,6,21,122,,57.891948348850896
105686,7,21,143,,57.891948348850896
105686,8,14,157,58.249617856115634,58.07078310248326
105686,9,24,181,,58.07078310248326
105686,10,23,204,,58.07078310248326
105686,11,14,218,,58.07078310248326
105686,12,15,233,37.08831219742106,51.07662613412919
105687,1,11,11,,
105687,2,14,25,,
105687,3,18,43,,
105687,4,17,60,75.31610394039214,75.31610394039214
105687,5,6,66,,75.31610394039214
105687,6,10,76,,75.31610394039214
105687,7,9,85,,75.31610394039214
105687,8,10,95,86.31035334963582,80.81322864501398
105687,9,10,105,,80.81322864501398
105687,10,16,121,,80.81322864501398
105687,11,16,137,,80.81322864501398
105687,12,10,147,81.76659842787667,81.13101857263489
105688,1,21,21,,
105688,2,18,39,,
